ID,TITLE,LABEL
2532,Inequality and climate change: the perfect storm threatening the health of Australia's poorest,-1
2533,"Q&A: News Corp a malignant influence on our democracy, Richard Di Natale says",-1
2534,"Climate modelling used to attack Labor policies a 'complete outlier', analysis finds",-1
2535,John Oliver on climate change: 'The current situation of carbon is critical',-1
2536,Joe Biden would be a disaster for climate change,-1
2537,Tim Halliday obituary,0
2538,Trump buildings face millions in climate fines under new New York rules,-1
2539,Grub's up: roasted crickets to go on sale at London food chain,1
2540,Torres Strait Islanders take climate change complaint to the United Nations,0
2541,The Guardian view on a Green New Deal: we need it now,0
2542,Liverpool and Spurs fans learn a hard lesson in basic economics,0
2543,Could climate change submerge Joe Biden's presidential bid?,0
2544,We ignore poverty and visit ruin on the planet. But I have a plan…,-1
2545,The climate change election: where do the parties stand on the environment?,0
2546,Melbourne zoo hatches plan to save southern corroboree frog,1
2547,"As English fans get set to cross Europe, anger rises at football’s carbon bootprint",-1
2548,Joe Biden is stuck in the past when it comes to climate change,-1
2549,Climate emergency edict in UK to shape decision on Heathrow expansion review,-1
2550,'We’ve delivered in spades': Richard Di Natale on the Greens’ role in driving change,0
2551,"Morrison says he's in command of the show, but there's a far bigger force at play",-1
2552,Björk's Cornucopia: is this the singer's most ambitious show yet?,0
2553,What we should do to save the world’s oceans,0
2554,Labour weighs up delisting UK firms if they fail to fight climate change,0
2555,What are the alternatives to endless growth?,-1
2556,Irish parliament declares climate emergency,0
2557,"Lib Dems are being underestimated again, says Vince Cable",0
2558,'Polluter pays': welfare lobby demands climate compensation for people on low incomes,-1
2559,Liverpool and Spurs’ Champions League wins have European roots,0
2560,Dyson patents reveal plans for electric car with off-road potential,0
2561,Empty North Sea gas fields to be used to bury 10m tonnes of C02,-1
2562,Parents to protest in support of children's climate strikes,1
2563,Peter Garrett urges Bill Shorten to declare climate emergency if Labor wins,0
2564,Very fishy: warming oceans linked to rise in tropical species in New Zealand waters,-1
2565,I have felt hopelessness over climate change. Here is how we move past the immense grief,-1
2566,Climate crisis: flooding threat ‘may force UK towns to be abandoned’,-1
2567,PM's office silent after apparent reference to environment bill that doesn’t exist,-1
2568,"Aid funding must recognise climate change emergency, say MPs",0
2569,"As the left wakes up to climate injustice, we must not fall into ‘green colonialism’",-1
2570,"US is hotbed of climate change denial, major global survey finds",-1
2571,Nearly two dozen Democrats want to be president. Only two have a climate change plan,-1
2572,Tamara Dean wins 2019 Moran contemporary photographic prize – in pictures,0
2573,Australians overwhelmingly agree climate emergency is nation's No 1 threat,-1
2574,The Guardian view on extinction: time to rebel,0
2575,Can we humans save ourselves from self-destruction?,-1
2576,Scotland drops aviation tax cut plans after declaring climate emergency,-1
2577,Cambridge University agrees to explore fossil fuel divestment plan,1
2578,UN environment warning: 10 key points and what Australia must do,0
2579,Climate change takes centre stage in Australia's election,1
2580,'We're living in emergency times': nature writer Barry Lopez's dire warning,-1
2581,Diary of a climate scientist: 'I see a mess of broken icebergs in the ocean',-1
2582,Tony Abbott bet me $100 the climate will not change in 10 years,-1
2583,The obsessive focus on imaginary costs of climate action is harming our prosperity,-1
2584,Bill Shorten faces down hostile questions in solo Q&A appearance,0
2585,Therapy dogs make travel ruff for some,0
2586,"Sorry, Emma Thompson, but you’ll never be perfect enough to save the planet",-1
2587,Loss of biodiversity is just as catastrophic as climate change,-1
2588,Human society under urgent threat from loss of Earth's natural life,-1
2589,Zali Steggall promises action to stem health impact of climate change,-1
2590,We are full of bright ideas to solve ecological problems. So let’s act on them,0
2591,On the road with Bob Brown's Stop Adani Convoy: Hobart to Clermont – in pictures,0
2592,'I will not bring lumps of coal to parliament': Shorten makes pitch on climate change – video,0
2593,Modelling that shows Labor’s climate policy could cost billions is ridiculous,-1
2594,Edinburgh closes roads in city centre to cut air pollution,1
2595,Groundbreaking journalism at the Guardian over the past three years – video ,0
2596,The Observer view on the pressing need to save the Arctic,-1
2597,I'm willing to go to jail to stop Adani and save our beloved country. Will you stand with me?,-1
2598,"Sea, sand but no sunscreen: tiny Tuvalu desperate for skin protection",-1
2599,Climate change costings that don't count the cost of inaction are worthless,-1
2600,Could you live a low carbon life? Meet the people who already are,0
2601,Bill Shorten pledges to establish national environment protection authority,0
2602,The Guardian view on local elections: national lessons for Brexit,0
2603,"Biodiversity crisis is about to put humanity at risk, UN scientists to warn",-1
2604,Greens celebrate ‘phenomenal’ local election gains,1
2605,Amsterdam to ban petrol and diesel cars and motorbikes by 2030,0
2606,Green new meal: restaurants can charge diners to reduce their carbon food-print,-1
2607,House Democrats pass bill directing Trump to stay in Paris climate deal,-1
2608,Microsoft joins group seeking to kill off historic climate change lawsuits,-1
2609,Tony Abbott and Josh Frydenberg's re-election targeted by school climate protesters,0
2610,The Guardian view on net-zero carbon emissions: sooner is better,0
2611,A sustainable future for the Guardian,0
2612,Scottish government to rethink plan to cut air travel taxes,0
2613,Climate change activists target Bank of England and Barclays - business live,0
2614,We can't save the planet with half measures. We need to go all the way,-1
2615,Rory Stewart defends UK aid target and vows to tackle climate emergency,0
2616,Greta Thunberg's speeches to be rushed out as a book,0
2617,Tony Abbott and Zali Steggall go head to head in debate – as it happened,0
2618,Shorten’s climate policy and why we don’t need to fear the Coalition’s ‘big scary numbers’,-1
2619,"Robots, war, climate: is apocalyptic rhetoric dangerous for Democratic candidates?",-1
2620,"Yuri Kozyrev's best photograph: Norilsk, one of Earth's most polluted places",-1
2621,Four charts that show how the UK stacks up on climate change,0
2622,"After Extinction Rebellion, Australian politicians are on notice – change is coming",-1
2623,‘This report will change your life’: what zero emissions means for UK,0
2624,"‘Do it now’: UK must set zero-carbon target for 2050, say official advisers",0
2625,Weatherwatch: the long hot summer of 1990 began in May,-1
2626,Gavin Williamson sacked as defence secretary for Huawei leak – as it happened,-1
2627,Trump administration to roll back rare beetle protections opposed by oil lobby,-1
2628,MPs endorse Corbyn’s call to declare climate emergency,0
2629,Why I will be protesting against Mark Carney on Thursday,0
2630,Now we know: conventional campaigning won’t prevent our extinction,-1
2631,Andrzej Krauze on climate change inaction – cartoon,0
2632,"Corbyn to tell MPs: Do your duty, and declare a UK climate emergency",0
2633,Terrawatch: snowball Earth – when glaciers reached the tropics,-1
2634,Brexit: Labour restates 2nd referendum 'option' policy despite pressure to shift from party remainers – as it happened,0
2635,"Birdsong inspires artists, musicians and poets. The world should listen",1
2636,"London tubes, schools and homes 'face climate change chaos'",-1
2637,The media is failing on climate change – here's how they can do better ahead of 2020,-1
2638,Extinction Rebellion: Michael Gove admits need for urgent action,0
2639,Canada: extreme floods show climate threat as experts warn of further tumult,-1
2640,Why are taxpayers subsidising the oil and gas companies that jeopardise our future?,-1
2641,Two-thirds of Britons agree planet is in a climate emergency,-1
2642,Labor goes on offensive over Coalition's climate change attack,0
2643,Sinking city: how Venice is managing Europe's worst tourism crisis,-1
2644,Let’s seize the moment and create a Green New Deal for the UK,0
2645,Climate change damage to Queensland's world heritage rainforest 'as bad as Great Barrier Reef',-1
2646,A weekend in Mexico? Why the rise of long-haul short trips is so disastrous,-1
2647,Extinction Rebellion and Momentum join forces on climate crisis,0
2648,Antibiotic resistance as big a threat as climate change – chief medic,-1
